Training start time (UTC): 1970-01-01 02:00:00
IR,RED,Ax,Ay,Az
103940,86744,11756,3112,-12464
103943,86737,11388,1132,-12228
103973,86733,11388,-896,-11780
104044,86812,11628,-2912,-11476
104061,86792,11848,-3144,-11400
104107,86842,12532,-2708,-11036
104082,86803,14120,-1688,-11432
104135,86807,18344,536,-14460
104054,86754,21508,3300,-16720
104051,86756,21172,3992,-16796
104030,86755,18288,1444,-13208
104114,86806,12892,-4000,-8064
104153,86837,10656,-8340,-8024
104183,86847,9328,-10884,-7940
104130,86810,11772,-10556,-9168
104109,86810,15364,-8780,-8188
104099,86780,17980,-6224,-6536
104080,86760,20444,-2748,-7316
104035,86712,21012,-824,-7332
104014,86725,19116,-752,-4896
103987,86679,17240,-2088,-3108
103999,86730,15864,-3700,-2884
103963,86702,14136,-5388,-3248
104070,86864,13084,-6240,-2288
104143,86908,12092,-5756,-680
104362,87050,11560,-5392,444
104412,87037,10688,-5364,1096
104466,87068,11272,-6680,392
104355,86956,12536,-9164,-1360
104233,86859,12080,-9520,-1376
104068,86758,10584,-8284,-1336
103938,86666,9664,-7204,-3492
103880,86641,8868,-6592,-5332
103882,86623,8692,-6824,-5844
104002,86730,7460,-8124,-5324
104106,86758,7884,-8936,-5824
104240,86825,8520,-9120,-5340
104221,86808,9588,-8552,-4892
104239,86796,11344,-7976,-5064
104107,86715,12116,-8172,-5012
104028,86668,12672,-8152,-4672
103906,86643,12656,-7864,-3848
103885,86631,13108,-7380,-3680
103862,86666,13532,-7504,-3772
103910,86693,14688,-8172,-3988
103951,86700,15524,-9816,-4300
103978,86726,15240,-11788,-4104
103963,86709,15584,-11848,-4692
103988,86735,16348,-10848,-5920
103993,86697,17812,-10336,-7436
104013,86757,19424,-10104,-8532
103974,86696,21640,-11168,-9312
104054,86811,22464,-13076,-7864
104088,86775,21832,-12760,-7976
104144,86832,21824,-9768,-10256
104054,86727,21128,-6220,-12732
104069,86793,20364,-5688,-12160
104024,86735,19244,-7368,-10868
104040,86769,18712,-9048,-9876
104030,86777,18936,-9884,-7996
104016,86725,19484,-8852,-7860
103991,86724,19788,-7432,-8088
103948,86668,19268,-6024,-7712
103942,86698,18564,-5276,-7756
103891,86640,18044,-5068,-7148
103914,86665,18036,-5016,-6320
103889,86632,17688,-5092,-5632
103909,86653,17012,-4624,-5252
103842,86623,16368,-3952,-4884
103845,86615,15896,-3440,-3904
103816,86615,15516,-3036,-4056
103853,86623,15904,-3392,-3828
103848,86628,15720,-4288,-2756
103905,86661,14688,-4348,-1816
103904,86652,14288,-4128,-1516
103931,86688,13564,-4416,-2060
103913,86669,12764,-4248,-2080
103908,86654,12328,-3972,-2796
103869,86603,12068,-4232,-2840
103877,86616,11524,-4204,-2644
103811,86571,11088,-3944,-2644
103798,86582,10544,-3576,-2564
103746,86537,11512,-2992,-2368
103789,86614,12072,-2620,-1256
103728,86560,12956,-2476,-524
103795,86629,12608,-1996,-140
103773,86589,12376,-1224,-140
103834,86649,12352,-664,32
103855,86663,12868,-512,200
103926,86720,14096,-1452,316
103945,86726,15880,-2560,524
103994,86768,17996,-3372,476
104028,86772,19012,-3604,552
104002,86718,18896,-3548,248
103998,86724,17748,-3192,-520
103928,86656,16484,-2800,-1668
103918,86680,15588,-2336,-2268
103892,86670,15104,-2540,-1616
103918,86688,15384,-3132,-968
103943,86685,17268,-3544,-1708
103990,86705,22708,-1820,-5964
103969,86696,25080,-372,-8400
104004,86711,24280,-1720,-4428
103998,86704,21636,-4692,-1704
103985,86709,16568,-8316,-112
103970,86679,13008,-8084,368
103933,86648,11356,-5408,-2040
103859,86580,12376,-4364,-5676
103808,86578,14184,-5456,-7724
103800,86548,16620,-7056,-7036
103871,86620,18924,-7984,-5752
103920,86601,20196,-7220,-4340
103991,86664,20632,-4352,-2788
103964,86636,20128,-1932,-2180
103971,86661,18832,-1672,-1360
103881,86596,16144,-2496,-580
103906,86654,13908,-3412,24
103848,86583,11672,-3868,16
103857,86623,10208,-3968,656
103819,86624,9580,-3548,1812
103884,86656,9916,-3120,2048
103879,86636,9952,-3720,2396
103888,86623,10080,-4220,1652
103875,86623,10140,-4160,1324
103814,86559,9892,-4260,1136
103805,86574,9908,-4488,384
103758,86535,9552,-4576,144
103811,86560,9380,-4888,-468
103789,86560,9084,-5464,-764
103841,86592,9900,-6620,-1388
103868,86592,11316,-8064,-1076
103930,86621,13140,-8100,-436
103910,86606,14584,-7612,-604
103924,86608,15640,-7620,-28
103895,86606,16820,-7388,144
103906,86643,17108,-7520,580
103911,86643,16864,-7948,216
103937,86659,16712,-8428,-664
103969,86657,16664,-8804,-1048
103993,86686,16928,-9072,-1880
103973,86667,17264,-9164,-2420
104010,86696,18176,-8840,-2872
103966,86669,18992,-8896,-3132
103998,86736,20092,-9184,-4348
103946,86689,21436,-9604,-5264
104014,86750,22324,-9700,-5536
103988,86686,22688,-9112,-6864
104037,86758,23252,-7772,-9148
103996,86720,22652,-6088,-11224
104007,86725,21124,-5904,-10812
103981,86731,19924,-6764,-10056
104030,86751,19488,-8040,-9260
104072,86765,19220,-9244,-8164
104077,86741,19336,-9392,-8384
104078,86753,20032,-8604,-9428
104020,86697,20072,-7760,-10088
104038,86698,19624,-6668,-10312
103995,86659,18788,-6208,-10028
104018,86682,18484,-6144,-10108
103954,86630,17916,-5824,-9756
103943,86630,17324,-5076,-9396
103851,86586,17500,-4760,-9340
103866,86596,17940,-5452,-8268
103860,86576,17324,-5704,-7556
103881,86604,15836,-5208,-7152
103883,86606,14096,-4120,-6432
103884,86618,11856,-3120,-6148
103872,86595,10364,-2568,-6028
103856,86583,8956,-2088,-5768
103797,86540,7928,-1700,-5680
103804,86556,7360,-1328,-5228
103742,86486,6816,-988,-5624
103796,86543,7328,-804,-6152
103753,86502,8896,-1052,-6360
103792,86570,10788,-1864,-6304
103736,86526,11928,-2284,-5412
103822,86585,12944,-1852,-5292
103786,86532,12784,-860,-5852
103833,86582,12396,-200,-6176
103784,86564,11940,-480,-6592
103834,86596,12084,-1184,-6112
103834,86615,13136,-2168,-6108
103883,86595,13948,-3204,-6440
103906,86635,14472,-3596,-6348
103892,86621,15068,-3432,-7032
103954,86683,15052,-2288,-7656
103972,86659,14860,-940,-8060
104074,86737,14508,176,-7740
104088,86771,14208,176,-7272
104175,86828,13876,-136,-5644
104187,86799,13964,-472,-5596
104204,86806,14760,-1472,-6280
104181,86788,15008,-1528,-5816
104167,86797,16804,-276,-7456
104126,86751,18668,2560,-11480
104102,86736,18900,4384,-14436
104103,86739,19044,3708,-12704
104162,86767,18908,432,-10084
104139,86738,18496,-3628,-9796
104151,86763,17964,-6776,-7768
104096,86716,17192,-7768,-6712
104106,86756,16632,-6308,-7424
104037,86685,15832,-4608,-7844
104002,86724,15840,-3132,-9364
103946,86637,14892,-2896,-9532
104004,86717,14816,-3208,-9400
104062,86713,15404,-2912,-7668
104215,86821,16096,-1884,-6704
104238,86787,16012,-172,-5120
104256,86805,15856,-32,-4896
104178,86776,14836,-1420,-4464
104145,86752,13540,-2404,-3696
104093,86737,13092,-3472,-3420
104053,86687,12432,-4928,-2432
104076,86744,11580,-5792,-1424
104058,86706,11060,-6064,-912
104083,86734,10916,-5444,-884
104041,86700,10640,-4824,-956
104068,86707,10104,-4388,-1852
104010,86678,9584,-4288,-2352
104029,86668,8968,-4652,-3144
103988,86666,8688,-4984,-3728
104007,86650,9000,-5848,-4480
103993,86669,9440,-6964,-4836
104019,86656,9792,-7216,-5080
104016,86650,10088,-6468,-4884
103997,86661,10872,-4940,-4820
103996,86628,11544,-4404,-5328
104002,86652,12032,-4424,-5168
103991,86645,12580,-4712,-5316
104026,86691,13792,-5252,-5548
104006,86648,14708,-5628,-5916
104057,86704,15732,-6208,-6660
104002,86664,17140,-6448,-6924
104045,86728,17792,-6220,-7280
103968,86680,18536,-5940,-8612
103983,86714,18884,-6064,-9604
103920,86638,19084,-6396,-10016
103962,86675,19480,-7200,-10588
103965,86691,19860,-8400,-10324
104000,86719,21084,-8504,-10352
104010,86730,23300,-6940,-12204
104045,86683,24680,-4644,-15356
104025,86697,24224,-2592,-17056
104002,86659,23096,-2584,-16404
104037,86691,20988,-4708,-15564
103998,86680,19392,-7080,-13556
104042,86706,18248,-8980,-11324
104012,86694,18000,-9508,-11360
104015,86680,17068,-8544,-11468
103946,86634,15956,-6560,-12228
103947,86605,14488,-4120,-12596
103901,86617,13680,-2808,-11740
103953,86631,13488,-2276,-10980
103952,86636,14052,-2288,-11024
103972,86644,14232,-2220,-9788
103947,86625,14544,-2280,-8888
103931,86634,14976,-3204,-7920
103913,86605,14820,-3728,-6820
103923,86625,14488,-3796,-6248
103883,86568,13564,-3776,-5928
103899,86611,12296,-3568,-5724
103866,86547,11368,-3500,-5560
103862,86654,10360,-3428,-5380
103875,86609,9636,-3276,-5296
103903,86638,9328,-3132,-5304
103916,86639,9780,-2868,-5604
103956,86656,10280,-2692,-6004
104000,86685,11084,-2296,-5896
104036,86713,11656,-2352,-5820
104084,86732,12472,-2420,-6028
104079,86718,12536,-2224,-5936
104075,86699,12852,-1916,-7164
104065,86701,12892,-1168,-7520
104041,86687,12816,-244,-7632
104054,86718,13144,488,-7496
104084,86734,13528,616,-7268
104123,86758,13104,272,-6900
104173,86794,13608,-88,-7336
104217,86821,14288,-108,-8220
104240,86823,14760,212,-9140
104246,86828,15060,632,-9732
104248,86818,15164,836,-10196
104221,86793,14948,668,-10796
104195,86787,14732,-416,-11276
104211,86810,14260,-1756,-10592
104233,86817,15924,-2904,-10784
104271,86826,19020,-2276,-12952
104272,86824,21800,16,-17428
104271,86803,21996,1220,-18068
104260,86808,19956,-52,-14596
104284,86807,16616,-2596,-10748
104266,86824,13728,-5580,-9572
104298,86828,12396,-7236,-8084
104308,86852,13900,-8124,-8268
104309,86847,15592,-8180,-7612
104315,86843,17388,-7204,-7784
104313,86871,18060,-5868,-8304
104347,86882,18552,-4512,-7752
104355,86875,19212,-2724,-7328
104325,86864,18892,-1412,-6636
104278,86867,17572,-744,-6484
104230,86875,15616,-1024,-6540
104265,86896,13608,-716,-6324
104320,86954,11352,-600,-5244
104402,86976,9148,-1048,-4764
104407,86964,8428,-3016,-4732
104382,86903,7540,-4928,-4456
104281,86818,6724,-5480,-4648
104138,86748,6496,-4984,-5608
104014,86662,5988,-4076,-6748
103901,86588,5528,-3428,-7556
103875,86564,5284,-3096,-8248
103893,86578,5100,-2764,-7544
103913,86593,4952,-2552,-7492
103958,86620,5308,-2520,-7956
103959,86591,5468,-3016,-8140
103947,86604,6868,-3296,-7496
103957,86602,8464,-3544,-6648
103969,86615,10040,-4560,-5588
103970,86607,11640,-5472,-4380
103961,86614,12904,-5924,-3952
103982,86627,13472,-6076,-4264
103999,86632,14112,-6812,-4748
104011,86669,14152,-7388,-5644
104033,86667,14116,-7636,-6268
104044,86689,14224,-7444,-7952
104070,86718,14416,-7576,-9944
104077,86745,14952,-8544,-11140
104078,86739,15988,-10064,-11732
104087,86746,17244,-11980,-12436
104080,86754,18076,-13244,-12868
104097,86754,18956,-13100,-14672
104109,86776,19864,-11384,-16148
104136,86761,20976,-7820,-19288
104158,86808,20700,-4616,-19628
104193,86838,19728,-4604,-19684
104203,86859,18868,-6440,-18900
104219,86871,18064,-9060,-17636
104218,86890,17628,-10156,-16592
104237,86891,17148,-9916,-16412
104244,86835,16376,-8228,-16348
104193,86812,15908,-6324,-16608
104154,86766,14984,-4764,-16444
104112,86759,14216,-3908,-15168
104105,86747,13320,-3340,-14076
104123,86747,13264,-3184,-12840
104136,86751,13088,-3008,-11864
104135,86734,12824,-2872,-10704
104146,86743,12328,-2684,-9768
104136,86744,11272,-1912,-9004
104107,86712,10292,-1628,-8932
104078,86707,8948,-1128,-8356
104050,86719,8264,-1220,-7596
104048,86728,7760,-1616,-6924
104055,86728,7992,-1844,-6348
104016,86722,8312,-2240,-5356
104011,86729,8612,-2000,-4952
103953,86669,9196,-1864,-5204
103950,86670,8984,-1456,-5168
103929,86666,9292,-1208,-5812
103923,86637,9424,-1176,-5884
103925,86643,9684,-836,-6420
103947,86667,9620,-284,-6544
104010,86681,10280,164,-6876
104069,86741,11044,104,-6948
104121,86774,12332,236,-7624
104174,86796,13400,812,-8812
104204,86802,14128,1868,-9996
104215,86804,14348,2500,-10764
104205,86805,14248,3040,-12056
104198,86782,13616,2716,-13332
104187,86784,12688,1784,-13424
104200,86780,12044,180,-12756
104221,86806,12328,-1188,-11884
104234,86811,12332,-2060,-11412
104202,86803,12540,-1912,-11684
104211,86809,13044,-1728,-11412
104225,86796,12756,-1152,-10448
104200,86763,13712,-132,-11820
104183,86750,15820,1312,-14788
104192,86759,16412,2912,-15620
104221,86787,16100,3152,-15072
104268,86833,14300,960,-13976
104362,86945,11984,-1168,-12820
104341,86918,10308,-2896,-11980
104431,86998,9788,-3128,-10992
104366,86933,11192,-3232,-10396
104415,86976,13276,-3696,-9456
104349,86921,15944,-4024,-8908
104326,86902,16756,-3516,-8648
104263,86864,16744,-1260,-9320
104229,86800,16364,-20,-10088
104212,86829,15312,1060,-10868
104130,86765,14244,1104,-11904
104170,86778,13068,576,-11752
104128,86737,11780,-588,-10864
104167,86752,11012,-2456,-11236
104074,86702,10340,-4316,-10308
104083,86718,9528,-5908,-8840
103961,86635,9104,-6420,-8276
103922,86602,8760,-6752,-8104
103852,86558,8320,-6508,-7900
103850,86551,7832,-5624,-7272
103850,86558,7304,-4408,-7020
103881,86567,6752,-3348,-7344
103882,86559,6608,-3012,-7428
103916,86592,6616,-2896,-7108
103912,86573,7264,-2860,-7156
103914,86611,8260,-3072,-7280
103905,86581,8732,-3448,-7360
103888,86618,9232,-3772,-7588
103891,86579,9736,-3652,-7892
103941,86677,10048,-3584,-8336
103923,86654,10396,-3480,-9240
104011,86751,10888,-3416,-10340
104006,86713,11684,-3712,-11324
104093,86753,12464,-3836,-11480
104091,86762,13188,-4392,-12032
104121,86788,13576,-4968,-12752
104078,86768,14412,-5204,-13996
104101,86771,14824,-4424,-15152
104125,86787,15084,-3716,-16400
104142,86782,15052,-3472,-17088
104201,86833,15136,-3804,-17076
104181,86796,15104,-4372,-16616
104219,86813,16508,-4008,-17556
104174,86761,17012,-2436,-18744
104176,86770,16904,712,-19376
104126,86733,16184,1324,-18712
104154,86746,15936,428,-17588
104137,86756,15896,-1040,-16260
104207,86784,16340,-2664,-14820
104188,86779,16784,-3464,-14552
104186,86783,16720,-3380,-14408
104176,86756,16612,-3032,-14964
104144,86758,16364,-2404,-15852
104099,86729,15604,-1588,-16232
104098,86724,14844,-992,-16368
104065,86668,14352,-796,-16380
104073,86701,13100,-1108,-15464
104026,86658,12132,-1296,-14560
104048,86699,11104,-1804,-13936
103978,86656,10440,-2108,-13268
104010,86727,10336,-2124,-11704
103959,86649,10252,-1668,-10464
103993,86708,9664,-1048,-9836
103923,86618,8892,-496,-9920
103933,86630,8448,-380,-10044
103876,86621,8256,-392,-10724
103896,86592,8128,-368,-10140
103855,86597,8160,16,-9844
103856,86564,8376,88,-9508
103870,86570,8496,276,-9284
103800,86524,8856,-64,-9088
103829,86549,8776,-212,-8476
103770,86497,8980,196,-7992
103805,86524,8940,1160,-7684
103809,86528,9088,1972,-7884
103875,86596,9492,2428,-7744
103894,86598,10012,2880,-7744
103965,86624,10740,3256,-8224
103982,86635,11484,3152,-8748
104042,86670,12124,2108,-9612
104036,86659,12448,1624,-9812
104040,86670,12636,1760,-10860
104031,86663,12832,2296,-12520
104053,86705,12500,2776,-13824
104043,86672,12236,2972,-14524
104097,86746,11124,2548,-14072
104103,86733,10496,1972,-12864
104171,86771,10520,1176,-11728
104120,86714,12140,1468,-12884
104142,86778,16180,3384,-16460
104076,86689,16468,5940,-18244
104102,86745,14776,6464,-17156
104024,86650,11828,3756,-15188
104045,86712,9224,400,-14160
103985,86673,7240,-1740,-13680
104019,86720,6676,-2648,-13628
103987,86706,8012,-2896,-14436
103978,86688,10168,-3068,-15064
103965,86661,13760,-2868,-14496
103954,86623,15952,-2096,-13636
103964,86664,16992,-608,-12484
103932,86626,17004,524,-11220
103959,86626,15956,828,-10212
103927,86601,14920,68,-10332
103950,86626,12980,-1700,-10568
103893,86614,11544,-2716,-9428
103956,86633,10568,-2924,-8568
103966,86653,9692,-3056,-7456
104022,86655,8656,-3544,-6764
103975,86649,8196,-3948,-6436
103965,86634,7680,-4816,-6020
103915,86585,7468,-5140,-5844
103877,86572,7620,-5260,-6352
103819,86524,8180,-5408,-7228
103818,86533,8728,-4912,-7304
103806,86492,9212,-4404,-7280
103841,86521,9696,-3780,-7268
103826,86492,10096,-3824,-6976
103859,86547,10664,-3684,-7544
103810,86480,10764,-3372,-8260
103838,86572,10912,-3488,-8804
103797,86532,11236,-3364,-9292
103846,86611,11704,-3308,-9884
103803,86540,12672,-3224,-10320
103872,86613,13644,-3456,-10892
103879,86614,14904,-3828,-11836
103901,86633,15492,-4044,-12484
103908,86641,15460,-4584,-12748
103926,86633,15188,-4636,-13340
103971,86675,14644,-4780,-14316
103963,86663,14024,-4548,-14836
104010,86705,14388,-4356,-16112
103980,86670,14944,-4708,-16964
104053,86696,15248,-5536,-16744
104016,86700,15400,-6084,-16552
104094,86724,15052,-5700,-16220
104075,86740,15188,-4496,-16692
104126,86734,14956,-1168,-17656
104098,86739,13988,1328,-17744
104149,86749,12776,2268,-16804
104171,86791,12184,1924,-15972
104233,86842,12408,96,-14872
104305,86859,13124,-1564,-14268
104327,86882,14496,-3252,-13832
104329,86865,15144,-2964,-13680
104316,86854,15884,-2108,-14348
104241,86776,16136,-1540,-15352
104181,86747,16092,-936,-15968
104078,86678,15752,-988,-16028
104066,86672,15108,-1880,-15664
103952,86625,14084,-3372,-14672
103947,86664,13168,-4300,-13580
103848,86576,12660,-4368,-12328
103890,86639,11584,-3884,-10964
103832,86553,10616,-3480,-9872
103833,86568,9700,-3020,-9256
103786,86540,9384,-2816,-8880
103771,86513,9228,-2548,-8204
103780,86527,9192,-2384,-7924
103747,86478,9108,-2260,-8168
103785,86525,9420,-2032,-8440
103755,86488,9652,-1424,-8216
103802,86499,9636,-632,-8236
103771,86492,9524,-68,-8548
103823,86514,9356,512,-8892
103789,86513,9264,996,-9000
103847,86550,9124,1300,-9128
103838,86569,9052,1580,-9272
103931,86600,9216,1840,-10092
103948,86643,9648,1820,-10088
104029,86659,10392,1892,-9904
104076,86691,11504,2584,-10048
104115,86740,13040,2960,-10728
104158,86735,13428,3160,-11080
104206,86777,13280,3484,-11948
104215,86768,12972,3476,-12344
104228,86802,12388,3352,-12708
104189,86742,11796,3336,-13256
104210,86785,11228,2876,-13784
104168,86745,10112,2264,-13384
104233,86868,9348,1784,-12748
104202,86835,11308,1824,-13712
104314,86913,15492,2752,-15760
104273,86855,17752,5240,-17388
104334,86880,17588,6980,-17064
104291,86869,15376,5852,-14592
104317,86885,12276,2076,-12848
104255,86861,8516,-2108,-11828
104279,86853,7128,-3712,-11384
104259,86859,7468,-3680,-12000
104201,86805,8776,-3304,-13020
104167,86778,10912,-2744,-14652
104058,86720,12760,-2288,-14244
104106,86724,15028,-1856,-14672
104047,86693,15176,-836,-12968
104080,86680,14828,248,-11728
103989,86645,13988,252,-11508
103988,86603,12224,-1420,-11240
103934,86603,11156,-2328,-10512
103933,86628,10072,-3332,-9616
103931,86627,9464,-4180,-8796
103961,86663,8736,-4300,-7644
103991,86658,8420,-4120,-6708
104006,86680,7204,-3752,-5468
104006,86644,6560,-3200,-5412
103963,86652,6284,-3128,-5920
103933,86593,6148,-3692,-6392
103916,86626,6296,-4856,-7336
103900,86597,7112,-6292,-7660
103970,86663,8736,-7768,-6988
104007,86660,11080,-7504,-5692
104078,86761,12812,-6592,-4936
104062,86698,14280,-5800,-5336
104141,86788,15084,-4960,-6064
104095,86723,15360,-4976,-7368
104123,86774,15632,-5244,-8016
104101,86786,15304,-5188,-8348
104160,86827,15184,-4884,-8980
104217,86882,15040,-4452,-9300
104291,86907,14696,-3896,-9352
104417,86995,14528,-3932,-10072
104447,87011,14348,-4080,-11224
104529,87058,14800,-4252,-12720
104500,87028,15372,-4584,-13648
104530,87057,16116,-4828,-13896
104507,87023,16624,-5200,-14416
104539,87055,17056,-6008,-15284
104548,87049,16680,-6344,-15100
104611,87040,16416,-5472,-15272
104569,87030,16488,-3244,-16100
104560,87016,16664,552,-17904
104501,86983,16760,1552,-18056
